3.093650552311430491e-01 -1.746504463448359523e-01 2.059740419624357388e-01 -2.444805270681000842e+00 -6.879981043295564369e-01 7.851050628216697802e-02 -1.037108502656020503e+00 -7.979941560385714894e-01 -1.056536536944568949e+00 -1.001897839775489407e+00 -9.651769588224369256e-01 -5.988350017650907048e-02 -5.297527900827952996e-01 2.831990515927094720e-01 7.184556499076949487e-01 -1.775758539669118008e+00 7.024950599901712556e-01 8.798553191316429434e-01 1.401664784688584353e+00 -1.570049766748173314e-01 -3.012696180436171267e-01 -7.568651145093053811e-01 4.291967068618115361e-02 -8.484455654783482625e-01 6.169054684005657041e-01 3.222679628242418604e-01 -6.173786951878612594e-01 -3.430641636551108320e-01 -4.430729461938268110e-01 -1.379767047818597769e-01 6.568049862994400356e-02 -3.596005627495002521e-01 -3.968429427190700021e-01 -1.063349698742168670e+00 -1.413168590758068444e+00 -6.881066436873879699e-02 -2.324363259571547990e-01 -5.394682910389412417e-02 -2.941370925131531755e-01 5.218752528998947815e-01 -1.286533671392034561e+00 8.428168700018059400e-01 8.574934838866392628e-01 -1.335997076310847520e+00 -5.269699103395988210e-02 2.208979073281041317e-01 -7.794932027546640496e-01 1.121178483772634848e+00 -1.481660461421749897e+00 -2.216067077143691610e-01 -3.123611781775744722e-01 -8.997847814219558371e-01 -1.854942291732791348e+00 -4.440956405117483241e-01 -6.526650974736233346e-01 -1.052434441818861810e+00 -1.430853806748451917e-01 6.472650604620122650e-02 -2.748013688683777558e-02 -1.314065985052820240e-01 3.297854112273208016e-01 -4.403991973703878515e-01 -2.131603301914300197e-01 1.362277100451049217e+00 8.320636338828388823e-01 -9.092170743504968122e-01 -4.405516665820074507e-01 -1.008060411999522676e+00 -1.541291380384388066e-01 -6.575965834583353820e-01 -5.216205973523139194e-01 4.203436943501723810e-01 -1.269379204525948213e+00 -5.966576612794349810e-01 -9.633426416742038589e-02 -1.666362061512686843e+00 -5.667839555969984566e-01 -3.167200696592342157e-01 -1.782358954902348191e+00 6.894770847372565514e-01 4.751576402026590484e-01 -3.808613626796513718e-01 -1.124167149498665808e+00 6.163234841632582173e-01 -4.970576638981919482e-01 -1.707432759035506509e-01 -3.288446823738153113e-01 1.195524007394322519e+00 -7.618390816384358333e-01 -9.615741937593398347e-01 -6.954120936234757522e-02 6.781766244147223732e-01 5.422097148311072479e-01 1.917335087868212995e-01 -9.008900996836777253e-02 -3.265832878735378531e-01 -2.551307865712655887e-01 -9.392454937779166624e-01 -4.579793828808232520e-02 1.050959915924791988e+00
-1.315371104759297527e+00 4.733729636070001245e-02 -2.031583060439542676e-01 -4.082267054202841638e-01 -2.735352067711409596e-01 -7.843725794838832810e-01 -5.620270691437422722e-02 -7.250778068646788199e-01 8.431632557075610657e-02 -7.483432215445922076e-01 1.015495171585550027e+00 -4.294859446256936719e-01 -3.410000633218076005e-01 -6.094455085032842723e-01 -3.588832180600329269e-01 -8.965196854291444806e-02 -2.527873543016605495e-01 4.227590852224201445e-02 4.049165503260861998e-01 -6.138220535795845256e-01 -7.267546289996917874e-01 -5.534901042966576812e-01 -8.906085020787224416e-02 -2.516008667345037142e-01 -5.725502983878223429e-01 -1.793024021290134107e-01 -6.688479515688469657e-02 -1.973904068405774315e-01 -5.803039186414804540e-02 -6.321282495327588125e-01 -5.257316611664096806e-01 -1.246817863908351171e-01 -3.080534572115758429e-01 3.754017920520950624e-01 -4.334115839064883735e-01 1.996182059004702802e+00 -1.103020729425717050e+00 6.921470187747835734e-01 -2.816418348918195425e-01 -1.046190440833515645e+00 -9.593853523289918028e-01 -7.232126272890369023e-01 -1.118551988673809339e+00 -1.026034654778179123e+00 4.729224827372542905e-01 -2.977899787528036635e-01 5.498056275936653581e-01 -7.847718469670623698e-01 7.279077568032080725e-01 1.212814301331627709e+00 -4.061746617996025988e-01 -3.385064562272843691e-01 -4.813951781906398164e-01 -2.273392283076113018e-01 -6.391957498983170671e-01 -2.592998985329383888e-01 2.378612922469474367e-01 2.050736770333840553e-01 -4.073070615134535277e-01 1.014245869391787513e+00 3.817112747049409421e-02 -7.119778254723416744e-01 -1.235828298422331883e+00 -1.711814113810457283e-01 -4.672606963252448620e-01 -8.568627329243211355e-01 1.664378792270678087e+00 3.232104396937613977e-01 1.361772918754003081e+00 5.340089427402485919e-03 -2.293918756589556074e-01 -5.063822524807390923e-01 1.908384779096592154e-01 -2.735426307797890911e-03 -1.499387785237551451e-01 4.660399839818690770e-01 -8.024357629960989780e-01 2.221896304897683638e-01 -6.171193778523283990e-01 -7.367307142680176169e-01 5.437038896148881778e-02 -1.223326141741758688e+00 -4.600747172717856159e-01 -6.160126977697555350e-01 3.996412091353592211e-01 -8.838373836956755492e-01 2.246597895667824751e+00 -8.882593656495325618e-01 1.046803609215156694e+00 -2.405596291405197595e-01 -3.252714951777389563e-01 -2.020006377231498840e-01 -1.311454530907669502e+00 2.148593235210404656e-02 1.995043756345711572e-01 -6.378789220162779383e-01 -9.541012208059183874e-02 -2.761601912165801420e-01 -3.108033222845182353e-01 -7.082569141639546428e-01
-4.258506582424818054e-01 -6.188376302071775248e-01 4.253195467969029253e-01 -1.214116415080390254e+00 1.855776072704114765e-01 -5.906565569450510367e-01 1.210716042907415746e+00 1.372017495631011053e-01 -5.250380032811209352e-01 -8.534987523023370715e-01 3.325386525935069559e-01 -3.512097242737157177e-01 -2.347612127231623325e-01 -2.903228524208598116e-01 8.060710209531808390e-01 -1.621101162718612043e+00 -1.767312578225300468e-01 -2.989404513358687510e+00 2.425844883577032152e-01 -5.685413964070109433e-02 -1.229582501426536023e+00 2.674023456056133785e-01 7.251577405110883889e-01 3.523726030663090758e-02 -6.846807196239541593e-01 4.149046371281240458e-02 -3.847305853030788536e-01 1.795957959455945496e-01 -4.512912969866541002e-01 -7.037945307799988726e-01 -3.163715272178761473e-01 -3.714463511496098047e-02 1.103083924796533832e+00 9.242280326860090600e-01 -1.562120117593549518e+00 -1.083984261742860333e+00 3.422126667666871014e-01 -2.039333483379544454e+00 -1.146001636813483299e-01 -2.308526517793563493e-01 -8.254670011168606658e-01 -1.172634350811950776e+00 -5.152301017251262882e-01 -4.729158910272910354e-01 -4.585280268669721937e-01 -1.035175530476329708e+00 -1.415118718202911019e+00 2.252908370467334720e+00 6.316598684049279377e-01 4.792032429198254118e-01 -6.822429397408734664e-01 -3.569681182906507266e-01 -3.729356657418999577e-01 1.930887704962938045e-01 -4.131409428293603692e-01 -1.599049445273185155e+00 9.070367393018574642e-02 8.344181455607997677e-02 -3.682987005693935667e-01 -1.285530069693662902e+00 1.072102380441334740e-01 1.859143614010143164e+00 9.497392386264398301e-01 -1.580796324928926300e+00 1.432031334413653642e-02 2.209395171769559685e+00 -1.422795477308905765e+00 9.046862819744381223e-01 1.862846173598206923e+00 -7.450304128574081197e-01 -8.962318516813592983e-02 -3.815499901780798897e-01 1.137209158240501727e+00 -3.611316837705782490e-01 -3.694837927315474113e-01 -6.853625743529528913e-01 -1.307136649420844288e+00 -1.294228674097219534e+00 4.707523291377578856e-01 -2.367426627465008537e-01 -1.193671730418739863e+00 -1.321516854288225407e+00 2.016810086711998129e-01 -6.495960410767471771e-01 2.293940168636917840e-02 -2.559856661595482849e-02 -5.803287602209934448e-01 1.542860411722906999e+00 -1.143318796461644471e+00 -3.167715193304954657e-01 2.978480786507619812e-03 -1.611935715870091990e+00 3.944773813401336593e-01 2.723285277585140163e-01 1.346150162464256062e-01 5.436764164478108396e-03 -2.974416237827437470e-01 -4.256161222388509802e-01 -4.732171701195897473e-01 4.310559089556359469e-01
-7.929867604967877348e-01 -1.562204163916139255e+00 -8.003860001984781647e-01 -1.092791111888385069e+00 4.535557552977235174e-01 1.918312894318734696e-01 -9.240419161648644186e-01 -3.935726590042613049e-01 -1.191138478688817282e+00 -3.122422863014334138e-01 5.523898535253446429e-01 1.600196956718445696e-01 -9.620486385223395720e-01 1.381399402597741632e-01 -9.921046237927862999e-01 1.422990275008780170e+00 -1.033325502276909891e+00 -1.148909026842478420e+00 1.500151962442864383e-02 -3.830078147820769052e-01 -1.739734438498363067e+00 -6.899827805897350563e-01 -5.199949336552901480e-01 -1.798464839322174491e+00 -9.415317038299632069e-01 -2.751741509209727488e-01 -5.868392634150313425e-01 -7.563538625097369072e-01 -2.458443579099666987e-01 8.047278414167428062e-01 -1.881861102969292765e-02 -3.197275835597909177e-01 -7.938763488753125541e-01 4.087942783384271306e-02 1.581626253027278883e+00 -4.334928227779615284e-01 -8.185690276675483545e-01 1.625843697910478447e-01 1.116991887747513096e-01 -1.422521512849215020e+00 -1.360919723533281944e+00 -1.547846748796992966e-01 -8.155682700648121397e-01 -7.613351481684307309e-01 -5.871132512314118923e-01 3.584785835184272490e-02 2.124333966059767764e+00 -1.188062134395991842e+00 -2.413150907546046664e-01 -1.762234746264791152e+00 -6.167001748733700328e-01 -7.135947660307881968e-01 1.788789714165297751e+00 -5.151385530932910406e-01 2.133377460312084306e+00 -2.574271509688202286e+00 -1.063676502732459506e+00 -3.160121853823485982e-01 1.867215917516278356e+00 -5.772998958275743497e-01 -4.900394717892547075e-02 -1.760549689270722862e+00 4.683837375843521444e-01 -1.584938259223969137e-01 -2.071560728969651655e-01 -1.840799147797488988e+00 -1.314520147597070698e+00 -4.906414188480003324e-01 -1.521610994649104542e+00 -3.999024375836091605e-01 -5.923474734904513594e-01 -8.458359154857640894e-01 1.549074527300446258e+00 -1.152253167923533494e+00 1.495399479186176606e-01 -9.431577910729058711e-01 -1.851069779596591358e+00 5.531573717786593125e-01 1.559682743078437683e-01 -5.717875536256079583e-01 -1.438828568989858780e+00 3.635964438703287449e-01 2.563593657278629978e-01 -6.425846745694681061e-01 -1.201668933079035995e+00 -1.180971445403553810e+00 -5.041250175545188839e-01 -1.221721723219583833e+00 -1.483557285834180561e+00 -2.066765991666549063e+00 -3.156652783049836430e-01 1.004575458740039950e+00 -1.349099671722234495e-01 -7.992275581326470091e-01 -4.948409757924020907e-02 -6.738543631935337008e-02 -2.840891588948062929e-01 -5.083938874631510618e-02 -1.005976489343848090e+00 7.653046377964509706e-01
-7.146899343938597493e-01 2.034384253762662464e-01 -3.172650315803900445e-01 1.592764431929719171e+00 -7.680936165633718282e-01 -1.686905666354741040e-01 3.241305104390306835e-01 9.433228431520591650e-01 -1.005903268782414095e+00 1.531810436403734155e+00 1.172322345707992319e+00 -9.767089243487356298e-02 5.249011578323243415e-02 -2.967392544743601215e-02 -1.864984489813243718e+00 -1.232323253214928194e+00 -5.217534070073742009e-02 -3.533034544412953504e-01 8.693729019043373585e-01 -5.202771704659476804e-01 -2.738103701859751493e-01 -3.181924809170540158e-02 -4.489542530727589909e-01 -9.314899529705049641e-01 4.302061372831339492e-01 3.517510428717969262e-01 -3.684291821467733374e-01 -1.053259365929922531e+00 1.944763044399266505e+00 -1.089101517935407992e+00 -7.972409010899478288e-02 -3.477680316109820202e-01 -8.111924351823964763e-01 -6.840517592954895587e-01 -6.228049624006943841e-01 1.344580554920063176e-01 -1.615847461915905781e-01 -4.254287952002464568e-01 -6.154207374685284337e-01 -1.094904915555227204e-01 -1.374734242202991119e+00 1.417501236998597092e+00 -1.099757712795340625e+00 -1.550702835472293817e+00 -5.476493619135391899e-01 -2.410662131333596303e+00 1.197223524838289949e-01 -5.629036398486887416e-01 1.475365470079486263e+00 -8.748332823290789761e-01 -6.660574484767132208e-01 -1.365262630247882303e+00 -1.127115721781648983e+00 -4.859600293604520727e-01 2.130317985563408012e-01 -2.266607836976100465e+00 -9.941171734703871041e-03 6.378381976958431565e-01 -6.177591118605459952e-01 2.683604447242921021e-01 -1.637655881781342471e+00 -4.239404577193521817e-01 -3.934875405130592307e-01 -1.180575660600886811e+00 -9.596179468669627788e-01 -1.770779803361582694e+00 -5.599939713361555826e-01 -2.321732181524542860e+00 -1.095955496903434218e-01 -5.069581143600587758e-01 -5.783204601808197287e-01 -4.746890586730446171e-01 3.604415568687385218e-01 -7.902601733929122130e-01 -7.419815025499406635e-01 -5.884648662838059402e-02 1.292429025467359383e+00 -3.160833736844887443e-01 -8.463140213432535086e-01 -1.620398302673332847e+00 9.555442300034769909e-01 3.844255351902193252e-01 -4.443872298712253088e-01 3.544047864762407962e-01 -3.290905800631306888e-01 -1.651216054806347797e-02 9.431179489565645613e-02 -7.444667987514491658e-01 7.372669072689863601e-01 -7.509839852080566480e-01 -1.000291035975838128e+00 -5.584135016862706857e-01 -6.464811041696041372e-01 -3.495333588044510775e-02 -1.052106051600443681e+00 -4.643816580260389237e-01 -1.130892287550629094e+00 8.369643249137308505e-01 -5.790109096445847925e-01 -1.380770841102918034e+00
-1.344365869190893292e+00 2.290853531196025639e+00 -5.339441020467609045e-01 -1.660916361433526500e-01 -7.765512621943926330e-01 -2.159370320825612088e-01 -4.086624614874649897e-01 -4.179831281190442005e-01 -9.219386971198688663e-01 -1.075233222973008385e+00 -1.168408018044622798e+00 4.002049282569651312e-01 -6.430777324033368769e-01 -3.019844756102475491e-01 -2.684271936519308510e-02 4.966824446750089245e-02 6.333306065270970509e-01 4.052460655841804704e-01 -2.205635408521080087e+00 -5.092563509604980387e-02 1.484430502861152856e+00 3.112070045198846446e-01 -3.383618985129205337e-01 -3.054149468198807393e-01 4.196958467590763409e-01 -2.446016951667626671e-01 9.091858687537822670e-01 -7.004556940187265379e-01 8.229438387926972798e-01 1.393131647725731614e+00 3.585709751386276789e-01 1.986796254841285969e-01 1.573866330251955381e-01 6.050292109043488992e-02 1.954084833964315759e+00 -4.054235822035672232e-01 -2.111036351896539820e+00 -1.005114135476570691e+00 -4.413661395383594588e-01 -3.154963693607688580e-01 2.693806345394658130e+00 3.306511906694706293e-01 6.014285786782298526e-01 2.417733482120651534e+00 1.060932950913529904e+00 -1.243274486785789890e+00 -1.254347114299272592e+00 -9.068481692673253658e-01 -4.954904060732710502e-01 -1.637680715107838192e-01 -2.600477142750427795e-02 -1.524078760624888673e+00 1.457736008820493145e+00 -1.030999579771854219e-01 -1.212114346299289158e+00 2.615159715324621992e+00 -1.830492837781819149e-01 7.241348727341651026e-01 -1.681769283236944412e+00 6.461647516819343240e-01 -1.673154194994207755e-01 -7.332217037053305464e-02 -2.178496209178164833e-01 -2.094729602622450448e-01 9.214665001826112256e-01 -1.685130424861866483e-01 7.274563031629794896e-01 2.014629543347421642e-02 -4.313636941650129120e-01 -3.488671223468738092e-02 7.124701236325625686e-01 1.515912303884537626e-01 -1.093617923576923001e+00 1.881781606962502629e-01 -1.115046397485817575e+00 -1.234722585488323032e+00 -1.009292179877182116e+00 1.016329698680312615e-01 2.386318073555560471e+00 6.849490649146102728e-01 1.802298849325034924e+00 -1.213152345707483759e+00 1.066864431228531140e+00 6.874009973043680721e-02 -8.170591018701972574e-01 -1.533686957701223097e+00 -1.175354147782923020e+00 -1.331644958239268650e+00 -5.125320548399479037e-01 -8.444779471577342767e-01 4.969991532847999882e-01 5.425577803198203819e-01 -1.334646012235298107e+00 -4.735369735105601219e-01 -4.549795515048024042e-01 -1.266853567845087347e-01 1.467852905949807440e-01 -6.705626098803217638e-02 -2.288892595073111630e-02 -9.554932963829035897e-01
2.080736643435385780e+00 -9.429056254613414900e-01 -8.839384866467624446e-01 -1.644622083388693756e+00 5.210665101215250505e-01 1.151060487585842257e-01 1.080288180190347891e+00 -1.360771339220943954e+00 -2.528608965899252770e-01 1.315599634948552366e+00 -7.546178065784198141e-01 -9.639767626206380280e-01 -2.973151191903945501e-01 -2.645560056849756148e-01 1.794497234587480450e-01 8.107820411599383492e-01 2.179497728880427920e-01 9.087348284379742624e-01 -3.484803395447498842e-01 -6.558914468929467612e-01 1.541624932778589141e+00 -1.161075583533301092e+00 -1.928865176657424962e-01 -6.900424915858973662e-01 3.559407759589129361e-01 -1.113685605646966698e-01 -4.843047431725817642e-01 -4.790494657905398634e-01 -1.578318909156987804e+00 -1.202496227995498934e+00 -7.206258653531297798e-01 -6.066485449889039705e-01 -1.859647295851349358e-01 -1.657402957208261141e+00 -1.898634514734316436e+00 -2.363348276351248944e-01 -1.584560166370357681e+00 1.139538868251074533e+00 -3.649062328135885269e-01 -1.073681217841742364e-01 2.332086092046995740e-01 -2.061212606922162127e+00 -1.039832124179856043e+00 1.538218390637471900e-01 3.223824436971156615e-01 3.007576307166444640e-01 -1.285949829589362048e-01 -1.176638130986120689e+00 1.119714865093146106e+00 -4.179656643651154528e-04 1.693552244541368379e-01 -1.058645694757230471e+00 7.760393790802653236e-01 -1.382656979653714563e-02 -9.118429412382232924e-01 1.602812552142063973e+00 8.697725695714914051e-02 -8.529034516566175173e-01 1.997723010834114021e-02 2.118862710061521493e-01 -8.413723660429728302e-01 -1.137430694888516003e+00 -4.637846418285890837e-01 -1.096235301741314450e+00 -9.834329983595521130e-01 -1.089147264457791309e+00 1.167932876415920918e+00 -1.957950574970722446e+00 -7.498210878439608429e-01 -8.337728481202459907e-01 -3.311776347453505021e-01 -3.363034422878143914e-01 -1.338467930973779696e+00 -3.976122464653272792e-01 -2.654614069573923985e-01 9.065211044760549397e-01 -3.233937596569327333e-01 -1.132043629364993809e+00 -5.776755624288872903e-01 5.672010341295440766e-02 -2.692186091383454438e-01 5.573855777993903526e-01 -8.850237936177799414e-01 1.395020168776243963e-01 5.588536379739763582e-01 7.865253837525152392e-01 2.956444515716457055e-01 1.398707066331347670e+00 -6.218075759343175690e-01 4.918200846850003249e-01 -9.770559624436471469e-02 -1.883547713902551157e+00 1.242332681804104444e-01 -4.403636847933269372e-01 1.540111794615729723e-01 -6.524562679437114765e-01 1.459785264445514208e-01 -8.858771229127482272e-01 -4.654771593434712251e-01 -1.095167736562530303e+00
-3.957381723338320167e-01 6.172418175950262764e-01 -5.309139130852731370e-01 8.531221254779824958e-01 -4.702053436115219975e-01 1.844434554600171972e-01 -8.648457862626010018e-01 -1.380991318428834935e+00 1.985241556995680723e+00 -6.553133796783328080e-02 8.754643958610582033e-02 -2.031664020193352238e-01 2.411609451041818730e-01 1.264889086889904035e-01 -1.228744415550527824e+00 -2.187226238429778036e-01 -4.761814608521796055e-01 3.552510596784240193e-01 -1.833768536632019996e+00 -2.127693402957060997e-01 -9.695239488006223150e-01 4.578590439736788253e-01 -1.786343475857975760e-01 -4.707211440752928633e-01 -2.217860331263269646e+00 -5.621107224220276422e-01 -3.371156816086736674e-01 2.395043340901110152e-01 -1.411192283020845872e+00 -1.516146448230089872e-01 1.332882054620741497e-01 4.858508640941481410e-03 1.759170559285395119e-01 7.779694655197564312e-01 -6.838673733301948721e-01 -4.499475722598358374e-01 -5.460627404538135332e-01 -1.058587022597578420e+00 3.043064729106207886e-02 6.075229262429068244e-01 -1.025758872348601303e+00 7.521487904719332818e-01 -4.442722154085785857e-01 -1.517779939717843196e-01 -1.174031120178996718e-01 -7.286620702212696921e-02 -4.864764145387376892e-01 -6.604745625284873523e-01 -2.197991435628812718e-01 -7.408046921603814727e-01 1.199221499463953622e+00 -5.862596550976602039e-01 -7.107872639351294763e-01 -5.999945579688763519e-01 7.622390830257343153e-02 -1.686612838049058871e-01 -5.012030232148245723e-01 -1.462663819263366971e+00 -5.674208798658504638e-02 -1.075360271124574663e+00 -6.154253623105699900e-01 -1.669086954819507973e+00 -1.167364505908385253e+00 1.052965260066100806e+00 -1.130325664192116886e+00 -7.995349187496265664e-01 -9.430842235971603760e-01 -8.367453258504641278e-01 -7.045020864970262808e-01 5.321169271507594223e-01 2.008341036097948396e-01 -1.641916044795937168e-01 1.305922397730056250e+00 -1.310604619833106443e-01 -6.399634690176222995e-02 1.941500476072357317e+00 1.532901725647207725e+00 1.285635976689597060e+00 6.852702656762232891e-02 -1.242769183359783147e+00 4.448775892483399635e-02 2.921797841058434986e-01 9.651755412134228884e-02 -6.527468504403211025e-01 -1.528566498702846332e-01 -7.797965972837538340e-01 -1.300834162006219374e+00 8.540979493140316015e-01 2.124250361960474009e+00 2.121983037868429900e+00 -4.611390767692755133e-01 1.113109075122149960e+00 -2.904304216808635819e-01 -1.265374870616774450e-01 -2.885101987615644736e-01 -2.653240820978706727e-01 4.452874551862024965e-01 -3.221827030367578337e-01 -1.319511686114522298e-01 -7.568033174018967690e-01
-1.729951561446073649e+00 -5.669971522708624478e-01 -3.687813018677447152e-01 -1.710190562852773821e+00 -8.297931714867230468e-01 -1.168138131164637272e+00 -1.416145312781290411e+00 -2.019929694901044570e+00 -5.876483260840316136e-01 -1.256609910586252932e+00 -9.045999593212782353e-01 -1.088006272829669330e+00 -7.478825744640372752e-01 -7.938241826064682538e-01 5.823955967112435378e-02 -9.603127187059921077e-01 -2.233836782203402205e-01 -1.523023024576797946e+00 -4.790064736901206155e-01 -5.240489704874116139e-01 -6.281225385725264232e-01 -1.557287344632771520e+00 -4.017812050234225163e-01 -1.717182846547221198e+00 4.195259991128087451e-01 -8.038851305716794571e-02 -4.599450595462347691e-01 -6.187951353764677836e-02 -1.877480159412649730e-01 -2.125564744992918254e+00 -2.760792967576751189e-01 -1.673282106001362790e-01 -1.882106088210070416e-01 -1.312731676704504302e+00 -2.160407765625134147e+00 -1.089107674961075967e+00 -5.580530517818197422e-01 1.119866883237198296e+00 -1.517682950903725958e-01 -4.329510044649944045e-01 -1.298466601999162862e+00 1.090648657150952383e+00 -7.678964808521188123e-01 -7.308820656696204399e-01 -2.106983466232109636e-01 7.343014143531080562e-02 -1.673873602014682049e+00 -2.828706277607756281e+00 6.678717370778841644e-01 5.182363357313549690e-01 -7.984811401371929573e-01 -1.879401517403501032e+00 2.336827537893055307e-01 -1.056353695109204960e+00 -1.924683002234575113e+00 -1.357342715232975783e+00 -1.237891218446973002e-01 3.206032523541464951e-01 -2.547437472410599146e-01 -1.515237308431233165e+00 -5.313083686220858581e-01 -1.793626889771623434e+00 1.030575374647707543e-01 -1.475841978676462940e+00 -2.476766595922422209e-02 -1.389020308968315964e+00 -1.079420226128095406e+00 6.505601170747078443e-01 -1.517074132486970539e+00 9.668711066907531571e-02 -5.744866955014136245e-01 -9.590294464909736583e-01 -2.305337411857464769e+00 -7.446625786617760978e-01 -4.392882579528838427e-01 -1.145264993415388011e+00 -2.315810101370062046e+00 -1.376241972269042213e-01 -8.047981037172335927e-01 -2.522623570799472859e+00 -1.521519639546102809e+00 3.008382692206955089e-01 1.384540333044467775e-01 -1.991926396574331404e-01 5.427723347134290055e-01 1.342018118578814700e+00 -1.124403182522471178e+00 5.740448711641452650e-01 -1.179219055131230043e+00 -9.866226700912901215e-01 -6.432267770024997500e-01 1.005098972672998192e+00 -1.182406983101001563e+00 4.319433417973000400e-01 1.123565070802290261e-01 3.231434012267158651e-01 -1.182806471373014645e+00 1.596887893589683749e+00 2.533652765487007796e-01 -1.136427598334572631e+00
6.473179964973260758e-02 -6.247938895018080308e-01 -2.868555013872201714e-02 2.021662831610983257e+00 -5.082072245086702855e-01 -1.016917546830220509e+00 -1.939868801392479858e+00 1.817980347867763191e+00 -1.415436643581998277e+00 -2.586802639414063520e+00 -1.528457450590079869e+00 7.083710367823861653e-02 -4.872716874911184881e-01 4.755495892236727418e-01 -1.327770027569580735e+00 -7.913405423106001368e-01 -3.974442426876759749e-01 8.314432401314991727e-01 5.539607230825864814e-01 -3.143914401088033772e-01 -1.001901423061927199e+00 6.291393750555901443e-01 -3.594753706497367807e-01 -1.112037397039743469e+00 1.391274386790493534e+00 -7.488171848323713631e-01 -7.475706305856275047e-02 -5.942044419055000359e-01 -2.227426336052978240e+00 -1.045556942302831693e+00 -3.365295597620132639e-01 3.241084290740258722e-01 -3.407027362306325191e-01 -1.320920777444792416e+00 4.664801716027108802e-01 -4.274913351365813852e-01 -1.284061603907532323e+00 1.179955882662482525e+00 -4.432605867978767905e-02 6.532533953882373179e-02 -6.038475618286869295e-01 2.356576939615821764e-01 -3.149458245967013403e-01 -5.274293732890434905e-01 -5.071676626813625965e-02 1.581384178187847045e+00 -9.425450772056553905e-01 -9.474873602537742245e-01 -1.878771675824156162e+00 -1.189562125827092087e+00 -9.615433587395454396e-01 -8.379441882548596121e-01 -5.503353749680967022e-01 -1.301633706059226903e+00 -1.519751692104418517e+00 -1.719947412071387224e-02 -4.927039299420771234e-01 -1.083780135318556548e+00 -1.023851138485094847e-01 6.843628507153132201e-01 5.156011993118168046e-01 6.294622626976311697e-01 -3.561621287353606835e-01 -1.444122903204122510e+00 -1.290027414001200246e+00 -1.167394764654055894e+00 3.471586326486759688e-01 1.516149000930017365e+00 -2.764107485036317313e-01 -2.291978074674844504e-03 -3.093253127594089436e-01 -7.752503830655810280e-01 -1.794162129022693453e+00 -1.530375355782395808e+00 -2.303214966289768018e-01 -1.832286646659814222e+00 1.912587736245540349e+00 -5.790343595001066213e-01 -1.190966660940620869e+00 -1.573601895828292019e+00 -2.173128664651029940e+00 -4.185526169172982813e-01 -3.637348463789514402e-02 2.500145512691540409e-02 -2.601316546568144816e-01 2.589321990304164767e-01 -4.419831206718633498e-01 -1.304259458117717596e+00 -8.553689211971195194e-02 -2.353477061499919643e+00 -3.603616075583095102e-02 -1.113023898972154146e+00 -2.641828239821722990e-01 3.044612235273560716e-02 2.070535177118447701e-01 -5.192702224345354667e-01 -3.365528338878193693e-01 -1.066037051140290126e+00 2.903014047865221103e-01 -1.429815104848042862e-01
