-1.223352374320424207e+00 -1.768137145194553117e+00 -5.933228780836348193e-01 -1.809382164590857434e+00 1.328023485063007714e+00 -1.343738469850402906e+00 -2.358029230974423643e-02 -3.554801975595169861e-01 -1.086153675179905687e+00 7.849039959737327266e-01 5.049283931477028808e-01 -6.276304989607860430e-01 -1.204890484021830188e+00 -7.625234444646706855e-01 -8.114183951000530914e-01 -5.694433100050226848e-01 -5.603244147889777649e-01 -9.087471898087678968e-01 3.102997561432366269e-01 4.326534498968021003e-01 2.673576136577468509e-01 4.854712515853646937e-01 -7.126990618146860079e-01 -1.018830063462991875e+00 3.598328143667519630e+00 2.161788959689348477e+00 1.511578735650380700e+00 -1.153308533414858950e+00 -6.084708100490057170e-01 -1.274341031259263568e+00 -1.911009531735597511e+00 -1.326848733655543899e+00 1.190126756884477777e+00 -1.470521402854344295e+00 -2.920481865561839196e-01 -2.207041544022908308e+00 -1.343783828255242785e+00 -4.297492935764089528e-01 -1.314931619703605170e+00 -1.309843290339314237e+00 -4.156219233471448726e-01 -6.744794245365118845e-01 -1.454862386685397135e+00 -9.869154139601987730e-03 -1.643822989191340067e+00 -3.078563836462754333e-01 -2.636082895448245145e-01 -2.726836530302123932e-02 -2.851287255241808927e-01 1.421451029013933276e+00
-8.289183900452177234e-01 -9.333463643597594839e-01 -1.484732677301300319e+00 1.677257177025723633e+00 -6.645615531693570555e-01 1.105021137430975520e+00 2.884460735736277925e+00 1.384819423315982734e-01 1.943155141077906434e+00 -1.043456331074724242e+00 -8.179933482116898968e-01 -1.124371453743924443e+00 -4.546487481532222041e-01 -7.338134773419567880e-01 -3.940950926164590862e-01 -9.433152479550848124e-01 -7.980090394224754746e-01 -1.090377354160486645e+00 2.260034373834667321e+00 -1.520297914659147764e+00 -8.648935149410154066e-01 -1.185996290554055532e+00 7.754139905198369487e-01 2.468999051472539286e+00 -6.113922238575208307e-02 -7.646797828806334296e-01 -1.469711322367433848e+00 -1.461929686431985287e+00 -8.632590326825160254e-01 -2.480664708941521024e+00 2.612709035621132436e-01 -4.160713009298156462e-01 -1.073927444371322260e+00 -9.930229829045840173e-01 2.471824989335413392e+00 -2.031866339972565161e+00 1.698867823669776067e+00 -1.086015307107483785e-01 1.326345513781390428e+00 -1.318642426275839385e+00 -7.196912662109016257e-01 -1.207426530691564359e+00 -6.537899360639298774e-01 -2.121606545562127744e-01 -6.523518876594246452e-01 -2.490798129165058827e-01 -4.612297080590855858e-01 -1.327939786387777321e+00 1.188927057342858085e+00 -1.636907276972123348e+00
-1.809898427727204329e+00 1.676658594751839759e+00 2.633009989763275271e+00 1.093469431971091810e+00 -1.587358447910454107e+00 6.687992065054993995e-01 -1.695512389674242337e+00 -6.660765261854187935e-01 -1.647451990419077861e+00 -7.997542512515072310e-01 -6.830337976558572555e-01 -8.479210515978322649e-01 -1.036520226379700205e+00 -1.572624442123916388e+00 -1.979097473218655479e+00 -6.226699944034679302e-01 -1.059172122094187651e+00 -4.308197253501329649e-01 -1.709316221716565831e+00 -1.098516003724039347e+00 -8.335846287005781452e-01 9.037624922280901307e-01 -2.495558083057815291e-01 -2.636024795874201687e-01 -5.595863944752915708e-01 -1.371718111676771379e+00 6.000725129777961797e-01 -1.988718561529903672e+00 -2.592068448279827853e-01 -1.833227733414473315e+00 3.439850647215965673e-01 -6.379206702835679144e-01 -1.476017249295194400e+00 -1.764531015891874333e+00 -1.408546146011807831e+00 -1.500968069362502932e+00 7.780860073347624084e-01 -5.144850298438083946e-01 -1.534286952087941636e+00 2.280898430014912659e+00 -1.107369039610300199e+00 -4.569661990438014798e-01 -4.068392367001409382e-01 -1.660006976989546246e+00 -1.469948923347404568e+00 -3.121392592826979229e-01 -8.779044581316128304e-02 -7.346887020452963490e-01 -1.778321657814939671e+00 -5.051321030951113622e-01
1.476813411255867847e-01 4.932194011218342111e-01 6.777256503925020992e-01 -1.664423742329472988e+00 -1.353840748972148900e+00 -5.825232388980819964e-01 -1.169571107499842277e+00 1.455455082474360173e+00 -1.454301841594698663e+00 -8.543765255101919420e-01 -4.992251456879117644e-01 -1.505261836490621619e+00 1.960494470503965969e+00 -2.470473016748208350e-01 -1.025830416332457640e+00 -8.218595720943355776e-02 3.272143764020031265e-01 -8.387747628954669299e-01 -1.535447459759557987e+00 -3.089036677444355061e-01 -5.826849023698436048e-01 -6.506540742813019529e-01 -1.368100124993010702e+00 -3.546380511101225319e-01 -1.385750981561977291e+00 -1.039155086582045140e+00 7.175117107629939150e-01 -1.687667655672660416e+00 -1.005439545647499378e+00 -6.267746895026109488e-01 -1.692109642735025288e+00 -6.107695149104158672e-01 -1.570411955221235223e+00 -1.084116191917781080e+00 -1.303666857360497033e+00 -2.018249255081637106e+00 -1.645073161896601466e+00 1.332369253198999182e-01 1.611621600042196345e+00 -1.631584064228273290e+00 -9.779717132813380287e-01 -8.539044451618952314e-01 -4.863895766885100169e-01 -4.768156513431419663e-01 2.014808463340247435e+00 -2.968515870044582394e-01 -4.669649270806053853e-01 -1.214765090643904255e+00 -1.674165849060449407e+00 -7.742033642635537394e-01
-5.831746424102011161e-01 -2.119889080192927377e-01 -1.008528749553017967e+00 -1.177040036927017308e+00 -7.472544121354779412e-01 -7.711415801566230410e-01 2.788241680499055075e-01 1.712652183005860806e-01 -4.545981187732546502e-02 -5.966639969576674751e-01 8.475917729330022521e-01 1.176048311195891705e+00 -1.979653456351632979e-01 -1.186017740036458212e+00 8.372339845971870087e-01 -1.918017702702870864e+00 -8.072669569990414962e-01 -1.475840245801595341e+00 -5.196098850944093073e-01 -1.723897524682227234e+00 -1.728398635273403761e+00 -1.184228173167219955e+00 -1.142624410646677413e+00 -1.034339078324203465e+00 -5.511734705301265386e-02 -1.397469070337124419e+00 -2.009101489215588732e+00 4.900714385778954241e-01 4.676872398828990640e-01 -1.074598268489112884e+00 -1.216405376386720145e-02 1.092520433742114827e+00 -3.655983659130890295e-01 8.814601680364708702e-01 -1.125533010831140379e-01 2.562109660896158658e+00 -6.268194420528852007e-01 -1.187033644973550350e+00 -3.480157721374384505e-01 -7.034514019524245043e-01 -7.564985036586096001e-01 1.528133296984597989e+00 -1.024027462241325459e+00 -1.176732136792645322e+00 -8.846998134626266053e-01 -9.462156458578824259e-01 2.673124344336027303e+00 -1.079610077871060309e-01 -3.923662766619036013e-01 -1.652861696755047571e+00
1.988372645754072632e-01 -1.931617659236772200e+00 -1.328580324181260153e+00 -7.610345900559800647e-01 2.381924484665829400e+00 -2.295216988593887120e+00 -1.191280752855680802e+00 -1.190400249950839706e+00 3.141013513487517783e-01 -8.201662525002242354e-01 -2.534766782618130473e-02 9.789909096589650972e-02 -6.163242015293091125e-01 -1.161455666262913855e+00 7.634939496063587461e-01 2.997345875426442041e-01 -7.563772998262295877e-01 -4.509240180046639734e-01 -1.126063743157377894e+00 -2.396028454906490995e-02 -2.827254827873134646e-01 -3.700864652120597342e-01 -9.686942339453936679e-01 -1.503908002640604424e+00 -3.642085046118041625e+00 -1.745183552020033835e+00 -8.464406017509084057e-01 1.211662462233130011e+00 -9.510996664985942317e-01 -1.052250893527400200e+00 -2.197174822591611676e+00 -4.867220520926368033e-01 1.469006378564059245e+00 -1.215532885464843726e+00 -7.612335534593297481e-01 -2.227682920676154144e+00 -1.115195904694092688e+00 -1.174758068953575707e+00 2.130919033784585415e-01 -9.747567465788541385e-01 6.026781228750145436e-01 -5.736197910125506727e-01 -9.842652153824772432e-01 3.059089657910656346e-01 6.050677483147481883e-01 -2.224072598512306098e-01 -1.179165905303578565e+00 1.507404248646396328e+00 2.443295076378046993e+00 -1.581371562199975211e-01
-2.170907375786435889e+00 -1.731939855715914245e+00 -2.521066184804224619e+00 1.328590707522368852e+00 -1.203997608415099396e+00 -1.189306726911596224e+00 -8.825282230710749243e-01 -5.997915198995319441e-01 3.379689453277389122e-01 3.939617636891082908e-01 -1.311661672914810728e+00 2.941518704816588059e-01 -6.141019768234564635e-01 2.324683938782809545e+00 1.307013708907591498e+00 -1.001050783630567764e+00 -6.184824990354925722e-01 -1.055640419258346840e+00 -3.665571769748796616e-01 -1.738537105379373005e+00 -1.087670810990347459e+00 -1.337874819794048653e+00 -4.557116941544507305e-01 -1.407062280821814948e+00 -2.055640651584227374e+00 1.679488674982611451e+00 -1.998837204481427987e+00 9.666390784263274583e-01 -3.347543916764185532e-03 -2.439336259086060110e+00 6.182663098391939505e-01 7.776055894680329317e-01 -1.506617237463081738e+00 1.597298080658453800e+00 -6.561644731566375066e-01 -1.161569186768513173e+00 -1.030768392445349013e+00 -7.047109319300171038e-01 -1.089692008900456477e+00 1.528059156530713114e+00 1.148102124444172617e-01 2.223244848594074230e-01 1.444868325750391091e-01 2.488667802034922050e-01 -1.051326762595045317e+00 -2.472046005926433199e-01 -1.670298484743478085e+00 -9.672531157046025951e-01 -1.334751314045256265e+00 3.583082924777211686e-01
8.463894160331589811e-01 2.146764628332919200e-01 -8.448834163843045308e-01 8.112480675280480114e-01 2.535591543219392618e-02 1.017065917729470970e+00 -7.792112472805065027e-01 -8.204025111959286631e-01 -1.028382150977499965e+00 -7.462798841826506768e-01 7.654185055905525781e-01 -9.261492281781438241e-01 -9.482651660824980011e-01 -1.447283800211945248e+00 -7.211069924557601540e-01 1.469327670682088138e+00 -1.453276001364332215e+00 -1.155875394859746663e+00 -9.691242907065261702e-01 2.682672893228777999e-01 8.674287625403070967e-01 -1.311354947612114019e+00 2.703834076205438919e+00 -5.870451831672667264e-01 -8.418279396539138926e-01 -1.138966124575852001e+00 2.286357896577258852e+00 -1.811565343374428094e+00 -2.046948741447202735e+00 -3.154324863764933262e+00 -9.256696240310885448e-01 -1.470668512912636894e+00 3.596611467629681202e-01 -9.744355174063096259e-01 -6.558202167686651984e-01 1.758225883676838075e+00 -2.037379033113914106e-01 -6.082819094086078238e-01 -9.404054801910678441e-01 -2.188917624784463722e+00 -1.698670366757609962e+00 -1.544723918102355320e+00 3.052828983356821624e+00 -4.061032333548631468e-01 -1.141826285030120847e+00 -9.956083032768602292e-01 -7.058657969435275792e-01 -7.747436128232926267e-01 3.148917182016426342e-01 -1.370418540865072421e+00
9.423539033237842144e-01 -1.679383336160051199e+00 -1.576249477532019716e+00 -2.452526435211398681e+00 -1.469565574956585241e+00 2.206613514256604347e+00 -1.670579330125951723e+00 -7.381731584437095650e-01 -1.537689723532093877e+00 -1.200879438116096189e-02 -5.071021750554860485e-01 1.059053038652234990e+00 -1.195041332545931700e+00 -6.024216698446976936e-02 -7.460039791850939794e-01 -8.518539216044378470e-01 1.608200065956666869e+00 -5.615142409282256608e-01 -2.331443118354756261e-01 -2.490143161268593697e-01 -1.211195380202986671e+00 6.825608565090968138e-01 -9.493626209598723387e-01 -2.017430715850155654e+00 -1.538819512548785573e+00 -1.590538973860042837e+00 -1.806145097512497300e+00 1.057807933997848338e+00 6.297427327233144634e-02 -1.157776744260290563e-01 9.140362675138032911e-01 -3.550368292273417548e-01 -1.646264581888678968e+00 -1.663106349956606334e+00 -1.104335395218647653e+00 -2.716467493272211708e+00 4.782996650138481298e-01 -2.785812198756617009e-01 -1.785940616730870900e+00 -2.097193701315113845e+00 1.290479637198563401e+00 -6.817025552820108469e-01 -1.326610643648237442e+00 -1.408512353669441275e+00 -1.158669535046045862e+00 -6.349867533107997897e-01 -9.301701974765487213e-01 6.376922703170823103e-01 -1.362038653658501186e+00 -1.510162203312902296e+00
7.063720745289514547e-01 -8.025876888986840374e-01 -1.118805491339681213e+00 -2.055218161958454193e+00 -8.639705090180990199e-01 -1.363479609039029317e+00 -7.648692030741698067e-02 -2.660449079825651375e-01 4.660780386851464119e-01 -3.542834988289397802e-01 -1.419086129578724487e+00 -6.217640205074970172e-01 -1.047562156772930519e+00 -2.341242351916268116e-01 -7.755492036317863658e-01 8.093231676302332644e-01 3.980218581775419318e-01 -1.535423485962464474e+00 -4.982235339103138205e-01 1.172167317653897978e-01 8.896589973232028603e-01 -6.934429691327759215e-01 -2.788943379597200511e+00 -1.125857648419217538e+00 -6.797629491881307384e-01 -2.842002146737049872e-01 -1.575057386715298602e+00 2.158904383757481726e-01 8.510695786984394662e-01 -7.250100577313541850e-01 -2.060412403461814312e-02 -2.318860657853942353e+00 -1.012805867853439734e+00 1.784536791627296115e-01 7.023034399235167369e-02 2.414573774800333084e+00 -1.102060995336485272e+00 -1.251766686547198804e+00 -2.674229832010884822e-01 -1.290089103767590561e+00 4.589796503111616688e-01 -1.057309178909525027e+00 -2.635103765590454561e+00 -5.124171885472003085e-01 -9.587999666554630762e-03 1.488015254537450094e+00 -2.678704442010610087e+00 -6.089290932149014068e-01 -9.487247316984924739e-01 -1.319093875098833024e+00
