2.129483443263095466e-01 2.907292341193191132e-01 1.009863100810424602e-01 1.913565615092450156e-01 4.865095274973160050e-02 3.863601397820004002e-01 3.093005217628688741e-01 1.406715796252996399e-02 1.540958378892371139e-01 2.311374108895565549e-01 1.355272341616530485e-01 6.642741340314871346e-02 2.024340116522442834e-01 1.185080838860414626e-01 2.341965031173557921e-01 3.556289237502206074e-02 1.647283955403441302e-01 3.763369001943367986e-01 1.297846589854144139e-01 2.461989546368341664e-01 1.423722295479496192e-01 1.113672856212574308e-01 2.375743527288263698e-02 1.508768365027469693e-01 4.003984802224083706e-01 9.180480122252339392e-02 3.466009278583113695e-01 1.797589780941415138e-01 2.397898721132571964e-01 -1.578565392613088050e-02 1.593522488477622234e-01 9.164321635933066201e-02 1.044728432398651236e-01 2.612297427961020602e-01 1.227910566770838013e-01 2.021026026700887268e-01 1.626446825985327915e-01 1.624855889532752506e-01 3.373421308657572476e-02 1.549983228430119875e-01 1.543250867114248914e-01 1.392752639624250666e-01 1.718908544322723386e-01 2.023414346005228404e-01 8.978229204073233383e-02 1.222041028960237780e-01 2.355319997894916306e-01 -4.306236637029303704e-02 2.965032141032966639e-01 1.472260265329353168e-01 2.868885755919898806e-01 1.160758238956156180e-01 2.745721150149796341e-01 1.721853018254578260e-01 2.627644530665631528e-01 6.504666574679861257e-02 3.971079116953456917e-02 4.467455893768891850e-01 1.681459914267368072e-01 1.062499358544582578e-01 2.855074185771391479e-02 1.784558863663785466e-01 2.486484099006290305e-01 2.247044213819542890e-01 9.137283015115295337e-02 1.822897414544546457e-01 3.186212697089616519e-01 -1.797864766601556807e+00 -3.112316215350811266e+00 -2.599126412068016645e+00 2.191203727699292739e-02 7.461472674929907622e-01 3.620732385715528245e-01 1.167681783604262780e+00 1.906820174553848224e+00 1.436351243307569581e+00 1.221710324187357033e+00 7.406206739726743926e-01 3.933154972723783005e-01 2.408604488102319419e-01 2.789170378701107400e-01 2.169311468099149008e-03 8.021249849982291236e-02 -7.895776560706710412e-03 2.269038057409950015e-01 1.909850700930323941e-01 2.382512181042051036e-01 1.913328822281638864e-01 3.810779023001285015e-01 5.760271860037764757e-02 2.742422872253611477e-01 1.726568094835885248e-01 7.002836939194892474e-02 -1.012712203230542035e-01 -4.932572572366799579e-01 -4.293587733418116059e+00 -3.617943215617020147e+00 -4.386359354600154248e+00 -3.300546524796422965e+00 -1.240614289234819756e+00 -9.126794890761424917e-01 7.636190720337764359e-01 3.915269274394919563e+00 2.784992071330711472e+00 2.155224604166577240e+00 3.568211344948208019e+00 2.546143766247757956e+00 2.433212538791278412e+00 1.224126376678113415e+00 2.847029193259095758e-01 3.006173852710135597e-01 1.993916502763554699e-01 2.534935836982169510e-01 1.904674306740165302e-01 3.927387528512255727e-02 -7.919024751589236188e-02 -9.360253385775101076e-02 -3.547339084306737056e-01 -1.159693851499632028e-01 -4.442895541216071442e-01 -1.187930714145590150e+00 -2.572290806850002998e+00 -2.417502972698761354e+00 -5.827323131998649153e+00 -2.168277488989844404e+00 7.455598730117377615e-01 -4.979581931916969850e+00 -4.478666564062221411e+00 -4.829735555105699518e+00 -1.993977163374767159e+00 1.122281434808274803e+00 2.129722715873346495e+00 1.697344508290705489e+00 8.467549413227375421e-01 3.322091665086161605e+00 3.635665452548560772e+00 9.354655088669685536e-01 3.899833105770125763e-01 1.065702473179013371e-01 1.177299306857713529e-01 -8.387880258040604498e-02 1.047017990380709612e-01 1.994713694260372150e-01 -4.168792802297832667e-02 -3.503654535846750240e-01 -5.047430358364725089e-01 -5.930794511980632677e-01 -7.310808794553650403e-01 -3.668740131112500524e+00 -3.940730116885364342e+00 -4.185502177092552678e+00 -2.221819747659290467e+00 1.869477685992768201e+00 1.047755009292400619e+00 -4.743740922826757078e+00 -8.265983948839490836e+00 -4.177919306873031147e+00 -8.074473958915806548e-01 1.061487951832762677e+00 1.431654709312172757e+00 5.617552135991676465e+00 6.188288491308502337e+00 7.300547263662266140e+00 3.475720973585755491e+00 1.439626352110632501e+00 7.634822636990861167e-01 1.753716886278531839e-01 1.580200215350298087e-01 1.362465907127315967e-01 2.448937937690840727e-01 1.281363384479024259e-01 6.889493320243693375e-02 3.324021404538730073e-01 6.945032042753143120e-01 1.544387654132681753e+00 1.715407503227991182e+00 1.155642622492059346e-01 -1.881706781344141044e+00 -3.474404139945870273e+00 -2.310111792827749699e+00 -5.955782153514007637e-01 4.074636221146278992e+00 2.822774544903362770e+00 2.724915892839391507e+00 1.786153460966997342e+00 -1.477291800576270964e+00 -2.199554827593569684e+00 2.756931262197260146e+00 5.061400299558559190e+00 1.575171926954798574e+00 2.784827835214888747e+00 1.918808421238698658e+00 3.552154110395677744e+00 3.544442161270257241e+00 6.405346925736743469e-01 1.807786568991258669e-01 1.817386932726556270e-01 2.664180687474265730e-01 7.807154115309557219e-02 2.371448210298974513e-01 1.072546195439838534e+00 1.390884264516828228e+00 1.880282835045410161e+00 2.697980912774191165e+00 8.779168001623371964e-01 -2.318683297815735678e+00 -5.595798820508204763e+00 -2.257785424210748459e+00 4.904746883158304982e+00 7.216270238183154717e+00 5.447660172066116857e+00 6.659426425845405006e+00 5.559586622264759193e+00 -4.729235641313398020e+00 -2.170571487807369415e+00 4.045929031903837902e+00 2.768320944228218838e+00 3.056181396111278481e+00 6.564122978971969502e+00 5.820233997988885299e+00 6.187211617801321673e+00 4.894975962590404350e+00 9.275984848364635660e-01 1.535866440189845861e-01 1.546756296469509462e-01 9.857184486159238646e-02 8.015415763349632849e-02 1.510550777350938567e-01 2.621846912055487699e-01 1.261058101474368254e+00 6.207963800066885751e-01 1.745796053241031931e+00 9.577162855462633129e-01 -2.855352124275690073e+00 -6.001026809424963915e+00 -2.099718185249791702e+00 3.704518155245188904e+00 7.348370533623283407e+00 9.725398947163389707e+00 9.915759864544774871e+00 6.904090250115015870e+00 2.967811112873448121e+00 1.037301727471005997e+01 9.679519778524282358e+00 8.014759228190561302e+00 6.870880894509467041e+00 6.601053976217919228e+00 5.956824439026592977e+00 5.357358799390581794e+00 2.040311961462601520e+00 6.652523142367054998e-01 3.235437883438564421e-01 3.984562016247660682e-02 2.867353731422033203e-01 2.013245106468260215e-01 1.288510538190214827e-01 -2.318708513097234893e-03 8.198249805184266714e-01 -1.748717809531980805e-01 -7.526513189672046078e-02 7.303334986083580560e-01 -4.476467229709107265e+00 -6.198679374366988348e+00 1.082274853243241353e+00 3.826684623190054424e+00 9.956499829051901784e+00 1.387538990870123001e+01 1.228101719812711679e+01 7.126405814303799602e+00 9.770541459854056754e+00 1.200473684172769495e+01 1.003590012406233534e+01 6.370484028648297326e+00 3.277277177088742111e+00 4.458060573936818649e+00 5.254637341065684808e+00 7.998875449980899610e+00 4.040915909459069866e+00 1.133173910897039116e+00 2.963064520518668074e-02 7.983088512447013285e-02 1.668188952120724100e-01 2.174213590357658155e-01 1.914194684225014598e-01 -2.698302367489351372e-01 -6.003890235870702752e-02 -1.030316172018512333e+00 -2.040994143355269408e+00 -5.260897385011812588e+00 -5.627069440662799238e+00 2.861172252682776529e-01 7.842174039145087150e+00 6.256410061780601772e+00 1.044143203638576445e+01 1.875383659027087901e+01 9.733490487522615808e+00 -3.138351235641392845e-01 2.206624765422473544e+00 5.850905697510267345e+00 1.109419668159499217e+00 -2.373502277100401958e+00 -2.096911170909687705e+00 -3.593051057353632283e-01 1.897725625049742515e+00 3.878733883076717959e+00 3.420723020230953537e+00 9.551799732930013054e-01 8.850010333964332399e-02 1.537557121764924761e-01 2.229236967842360417e-01 -3.337137980132454107e-02 -3.304654837037423465e-01 -7.264065163494762833e-01 -1.082382854460620880e+00 -2.021527347687399168e+00 -1.563179943737494471e+00 -4.494610758714996379e+00 -1.365226295884844010e+00 6.040329189076000915e+00 1.194632387774031024e+01 1.060584067053758694e+01 1.310443393121388489e+01 1.644286585390999633e+01 3.834539385356359187e+00 -4.214453751101659762e+00 -3.910842443724512840e+00 -1.015588624103038518e+00 -2.813502899051656847e+00 -4.555622921563303507e+00 -2.747900541509694428e+00 -3.658365989643247218e+00 -1.923106939701143991e+00 -2.549711448537397840e-01 3.848382843264172570e-01 2.902686963170580392e-01 7.035795475440211055e-02 1.881309908009298204e-01 5.343838823407492250e-02 1.303565991657860135e-01 -4.111814793055899586e-01 -2.235073251920719484e-01 -4.964278463191602597e-01 -1.109721383030833897e-01 1.585231792280515251e+00 9.481534397555284599e-01 2.285513584369355033e+00 4.863559450018483332e+00 9.530044210675951533e+00 9.097184883743341999e+00 1.557726128648152475e+01 1.357523870149168133e+01 5.197098146506579752e+00 -2.829448844459055312e+00 -1.941066480576737696e+00 -3.694205530931471859e+00 -3.452360066423154628e+00 -2.717820415043929128e+00 -2.534307609037616427e+00 -3.338467109355759188e+00 -2.168348927899446554e+00 -1.081234702318483398e+00 -2.987705318446846614e-01 1.224786530160184433e-01 9.984886772433791691e-02 3.107620351989684448e-01 3.328656363322657907e-01 8.016583267235745380e-02 -2.627189795995243937e-01 -9.940867258325615519e-02 5.710153977958043470e-01 2.057149196129752333e+00 3.045555817178227098e+00 4.924751094869469270e+00 5.052678076528115625e+00 5.518488964518598827e+00 2.785354770393073220e+00 -1.181567292107663869e+00 3.271617636554577935e+00 1.189205664139956831e+01 1.111056750752367428e+01 9.222298998957252358e-01 1.907175082702407654e+00 -2.382774609317790837e+00 -1.351834122515807035e+00 -2.061924146946115255e-01 -2.527789130284371355e-01 -2.623644127713713026e+00 -2.082358467105910105e+00 -1.168313277573334918e+00 2.906278402867539662e-02 6.536256032453917342e-02 2.526775983351536858e-01 1.939188145157592080e-01 2.585588959110921570e-01 -1.545933619372265918e-03 -5.370132580354074203e-02 -2.683498623432929442e-01 -2.163197809277235262e-01 5.760351030702381969e-01 1.648403372974504011e+00 4.292956328002015098e+00 5.924956442735115125e+00 2.890045105152164950e+00 -1.607839614914258197e+00 -6.037602262808579034e+00 3.567375699323782179e+00 9.241831200891233777e+00 1.350123074912233712e+01 8.339550631554637050e+00 1.736775968399641545e+00 5.778949180770998062e-01 4.257482395065627756e+00 2.643279627458906322e+00 3.561076293763753564e-01 -1.461279607496529964e+00 -1.481330973255605254e+00 -3.647577825454280664e-01 2.088166400102492160e-01 5.985627822463648190e-02 3.108505726816950254e-01 1.359121713223941375e-01 1.547681068343823019e-01 1.924432385658879363e-01 -3.353012532186247507e-01 -1.651864675236350832e+00 -2.738250210813616636e+00 4.778795145564730951e-01 2.526877512732096154e+00 6.007345596082233286e+00 3.453543215298246150e+00 -8.062058722288291124e-01 -3.028722852559921908e+00 1.316972521006945618e+00 9.353472284207015264e+00 1.056582556237093229e+01 8.919469899994521001e+00 8.653024595156157517e+00 6.444763904417929901e+00 6.110224384813578880e+00 5.464803858864296870e+00 4.246824535848778837e+00 -1.079372998250040655e-01 -3.214581023233081147e+00 -3.228652978260666107e+00 -3.741149638618233464e+00 -3.381701290116013947e+00 -3.053555594537506579e+00 -2.623801763626170125e+00 2.076584295462282348e-01 2.312733835595988663e-01 -1.192378547875447697e-01 -7.139738791584245847e-01 -2.367782668101936050e+00 -1.902271742627688278e+00 -1.005702732416879908e-02 4.839595690935520333e-01 3.879856236842192718e+00 -1.289950583948463292e+00 -4.503935745856366246e+00 1.641120226143002681e+00 6.860959778117974750e+00 1.189634309889711083e+01 1.374920703400731448e+01 4.786087290473681755e+00 -1.930138910096700133e+00 5.788738750137325972e+00 6.415285256534304814e+00 8.116747015981257141e-01 1.566092848421135608e-01 -3.793546894360512844e+00 -4.503357562429840755e+00 -3.652761562379601923e+00 -2.362865156338527672e+00 -1.481031717003642445e+00 -2.974362052326157690e-01 4.836147817305149615e-02 2.430839113541822805e-01 6.720707637217078478e-02 -4.266506742900778026e-01 -9.361556732574997097e-01 -3.198118792085065998e+00 -8.979432430775972085e-01 2.135400799515040138e+00 4.214283745490518207e+00 -1.825561683390616585e-01 -1.359528828846481074e+00 2.726633920917398424e-01 2.984163228060955131e+00 3.599870436754269321e+00 8.241563989931629308e+00 8.756900473981161781e+00 -3.988941528163458816e-01 -4.514416947034466610e+00 1.028972271035163838e-01 4.399997357350247107e+00 6.746920698189469157e-01 1.074029303947923841e+00 -1.291661601647376312e+00 -2.389116346159765314e+00 -1.643867633210033485e+00 -1.092943694540676969e+00 -5.959426467300742436e-01 2.787226887866790515e-01 2.676373982657222483e-01 1.486784456248656239e-01 3.142491240737618763e-02 -1.712899260609609953e-01 -8.890475286564160085e-01 -3.491116668875685392e+00 -6.916277088236675308e-01 3.806743044411387444e+00 3.783426041300881337e+00 6.328340109555442572e-01 -1.236662777281287706e+00 2.320123389023523330e+00 5.621606730870428059e+00 5.479544311077391150e+00 7.059337004342250310e+00 5.309269230620651037e+00 3.205174468042702784e+00 2.725886924951888002e+00 4.622007287425009991e+00 4.622394442776380785e+00 3.853449068316717963e+00 1.307116235320372022e+00 -2.432813446373540689e+00 -4.309538653281641984e+00 -3.823084434839544077e+00 -2.412163732842454333e+00 -2.526558880062285128e-01 -4.102003201747053684e-02 2.464062920858873518e-01 3.088629964169706810e-01 -4.182199985837023459e-02 1.485944425889699494e-01 -4.425421749947850425e-01 -2.063703888925129348e+00 -5.374171143325423561e-01 -5.916034699139740421e-02 1.318643723286540670e+00 3.956791573282244290e+00 8.080699524318617932e+00 1.155256380890693890e+01 1.341642107112711102e+01 1.634529902967678794e+01 1.224232227351538249e+01 1.252609338291334673e+01 1.087273459855890323e+01 9.410913799497306442e+00 2.814332397175212552e+00 1.158871513461485314e+00 1.130097232773048077e+00 1.080925456367181958e+00 -1.548143167050209712e+00 -3.667074451932683665e+00 -3.662607703860308206e+00 -1.634990980953369588e+00 3.566854313615244743e-02 2.185225845861739902e-01 1.303110438611199962e-01 8.335967329859904351e-02 1.311010169723292040e-01 2.006705678314337771e-01 -3.313623495882746517e-01 -1.361532715583206654e+00 -6.673269346700891891e-01 -2.452807843986485548e+00 1.245433639990602082e+00 7.209669768715379234e+00 1.044997943459092582e+01 1.599989560958763235e+01 1.513598886471263150e+01 1.223553040759977684e+01 9.605603059043550829e+00 1.125619796983861320e+01 1.201710343665159542e+01 9.686221706817045529e+00 3.678311609540918070e+00 -4.530552998992475322e-01 -1.869382503859962741e+00 -1.314287436164105483e+00 -8.647343765752060207e-01 -1.510157496413170986e+00 -2.153099080730878967e+00 -1.069795172493739788e+00 1.244948255733976800e-01 1.364424784723370088e-01 1.341624335484550290e-01 3.981281865055940616e-01 2.489945925965875995e-01 2.633985967719509325e-01 -4.166768193579377111e-01 3.733466794379861065e-02 -1.459987237289922746e+00 -1.467519386631703560e+00 1.662697477478504604e+00 7.497196412136129418e+00 1.421550240165091950e+01 1.128942031108434740e+01 1.230170132786073722e+01 6.959374103926929678e+00 7.248667682180549576e+00 8.214014726943307920e+00 5.666165223343086588e+00 3.776342119174731504e+00 2.697872286630147887e+00 9.189049749642654863e-01 -2.819449353685506310e+00 -3.281243640406191098e+00 -1.188663230390319958e+00 -8.279090200288576895e-01 -1.035448063186582557e+00 -2.515145107743622099e-01 1.881346125470709785e-01 9.288292653463207926e-02 2.799540887657702704e-01 1.469543452607531553e-01 1.621143629429516175e-01 -5.199786365569999957e-02 -2.205746534453842667e-01 4.629882599796903975e-01 -1.179839207077071767e-01 -6.065675640099866817e-01 1.941314487133352529e+00 2.535317952683816767e+00 7.363001764323235498e+00 5.592317394239348260e+00 4.821371566278797260e+00 2.197108370647456344e+00 1.305978781753120765e+00 2.411128483666481248e+00 3.265874761498812173e+00 3.017571311623889141e+00 5.986254510574388732e+00 2.603413254257076481e+00 -1.950615311993758871e-01 -1.364410999514911627e+00 -1.530967552218972294e+00 -4.128313203841092460e-01 -6.089953837547874560e-01 -2.319448694468116412e-01 1.166119526561720937e-01 2.805170231147620097e-01 2.157578722584171660e-01 3.279959133847946268e-02 1.901979225071187274e-01 1.760931527190347234e-01 2.974202293166925207e-02 -9.251879658974586362e-02 -7.848793194793642902e-01 4.359086754021700427e-01 2.393966443893845941e+00 6.629480798725605473e-01 5.831611737099486881e-01 -2.057786216968310988e+00 9.288483806950947885e-01 4.072319237198159136e+00 2.411002284572457910e+00 3.269848997060190943e+00 5.457246541007911844e+00 5.400463006242014252e+00 6.103640134288323971e+00 2.388744932600138426e+00 2.088669113298907143e-01 -1.008021620861018652e+00 -1.484990873672097811e+00 -2.464500913112150637e-01 -1.453302932430302896e-01 1.126788939321810429e-01 1.938298682463694689e-01 2.271073328024988403e-01 2.342150039722206145e-01 2.214859451653786726e-01 8.788856472402621633e-02 1.361834255449291542e-01 1.605187557457450620e-01 8.728176967462673852e-02 -3.816236665905433645e-01 1.028917732048529210e+00 5.124627433936181475e+00 6.230368208705352018e+00 1.213250974214200584e+00 -3.260617322399805840e+00 -4.167948531489890307e+00 2.323439213266454972e-01 -1.573770294007046933e-01 1.576806249258982495e+00 4.737213627512499303e-01 4.550350873097004922e-01 -4.022623141476738828e-01 -1.778524600468538164e-01 8.934913727156761354e-01 7.583041948175056612e-01 -4.392308233283380159e-01 -2.639060067390318065e-01 1.576716501912957258e-01 1.095178203213272444e-01 -1.024040110421185756e-02 1.895112862437558499e-01 3.713629194490492558e-01 1.192900512605306745e-01 2.093236654073366843e-01 2.417403059440059454e-01 1.904758044783046167e-01 1.575779012294741543e-01 -2.131758292348675532e-01 -1.163872909838530451e-01 5.183253401798006976e-01 4.222451941508069684e-01 -1.279431615616111406e+00 -2.207200094200219009e+00 -1.501977029306170941e+00 -1.314826575332287195e+00 -6.895239962806384293e-01 -6.739798881769401007e-01 -6.440202005783564054e-01 -3.133954690263370813e-01 1.987090606172693674e-01 4.201842844095273199e-01 1.003147108600537463e+00 7.209511522672943373e-01 2.738532251200144207e-01 6.273976166600693516e-02 3.403943065378702837e-01 1.010677959830048461e-01 1.168352146927395113e-01 1.236477105795622394e-01 1.449513823052321349e-01 1.558077240202623281e-01 2.727823420137217569e-01 2.933854440754465887e-01 2.983275194380317075e-01 1.742307480307190848e-01 1.894129269201657861e-01 -3.804920143351473751e-03 -1.856064237107471135e-02 -2.507490036000750155e-01 -1.395577918560114983e-01 1.090273214995700346e-02 -4.245744632932821894e-01 -1.224756662382281203e+00 -4.837508809687788847e-01 2.101113342195680411e-01 4.205646344698980577e-01 4.304791439540562314e-01 3.263506511798731080e-01 3.949378710686337821e-03 7.484263026704573996e-02 1.972231356464750340e-01 1.310966142473804219e-01 2.850986571934842617e-01 3.273291373024816431e-01 9.107554153009923825e-02 1.281684096457262334e-01 1.296700680468062528e-01 3.294191223121588075e-01 1.578408915277219049e-01 1.959594918227980653e-01 2.358522213702576309e-01 3.426739530517541876e-01 2.306673567497493638e-01 1.482848476419037498e-01 1.069889435283743889e-01 2.284648287688131885e-01 2.022040824188665598e-01 2.575495854728687695e-01 4.231065788384324317e-02 -5.358216976692586897e-02 1.634850062519862812e-01 2.637535230179731925e-03 2.315326342455941711e-01 1.216166110877054257e-01 1.303127571008950991e-01 3.202097990825704121e-01 1.513868768380411366e-02 1.766167869462404241e-02 1.459206171132539920e-01 2.089960383646225495e-01 2.885415025896987951e-01 3.332184017475657845e-01 2.492677950922519703e-01 2.319350537394082035e-01 1.431700360064428745e-01 2.578771644991303957e-01
